UBER_TYPE,LATITUDE,LONGITUDE,NEIGHBORHOOD,REQUEST_TIME,WAIT_TIME
uberX,-5.83976263873921,-35.20225349070007,Lagoa Nova,2017-10-29 04:23:37.624582,360
UberSELECT,-5.83976263873921,-35.20225349070007,Lagoa Nova,2017-10-29 04:23:38.360348,720
uberX,-5.818100170976349,-35.21190238338999,Lagoa Nova,2017-10-29 04:23:39.822560,180
UberSELECT,-5.818100170976349,-35.21190238338999,Lagoa Nova,2017-10-29 04:23:40.557123,480
uberX,-5.79344053857978,-35.184265076329964,Mãe Luiza,2017-10-29 04:23:42.043717,540
UberSELECT,-5.79344053857978,-35.184265076329964,Mãe Luiza,2017-10-29 04:23:42.890805,540
uberX,-5.798352514891556,-35.18088827185071,Mãe Luiza,2017-10-29 04:23:44.359745,540
UberSELECT,-5.798352514891556,-35.18088827185071,Mãe Luiza,2017-10-29 04:23:45.124599,540
uberX,-5.828521000643086,-35.200183311880686,Nova Descoberta,2017-10-29 04:23:46.707449,300
UberSELECT,-5.828521000643086,-35.200183311880686,Nova Descoberta,2017-10-29 04:23:47.459850,480
uberX,-5.817654737174228,-35.19702619787704,Nova Descoberta,2017-10-29 04:23:48.935406,300
UberSELECT,-5.817654737174228,-35.19702619787704,Nova Descoberta,2017-10-29 04:23:49.871708,660
uberX,-5.7904235473932175,-35.203889421655184,Tirol,2017-10-29 04:23:51.340390,420
UberSELECT,-5.7904235473932175,-35.203889421655184,Tirol,2017-10-29 04:23:52.194045,420
uberX,-5.79416531346593,-35.20456075109089,Tirol,2017-10-29 04:23:53.688727,240
UberSELECT,-5.79416531346593,-35.20456075109089,Tirol,2017-10-29 04:23:54.434448,480
uberX,-5.786187806614911,-35.19683861911704,Petrópolis,2017-10-29 04:23:55.949911,420
UberSELECT,-5.786187806614911,-35.19683861911704,Petrópolis,2017-10-29 04:23:56.709030,300
uberX,-5.782418248420057,-35.19814155763586,Petrópolis,2017-10-29 04:23:58.153851,420
UberSELECT,-5.782418248420057,-35.19814155763586,Petrópolis,2017-10-29 04:23:58.927651,480
uberX,-5.7848623711065885,-35.19276124552294,Areia Preta,2017-10-29 04:24:00.471223,480
UberSELECT,-5.7848623711065885,-35.19276124552294,Areia Preta,2017-10-29 04:24:01.191266,360
uberX,-5.791363889358372,-35.18690698066507,Areia Preta,2017-10-29 04:24:02.736255,540
UberSELECT,-5.791363889358372,-35.18690698066507,Areia Preta,2017-10-29 04:24:03.568172,420
uberX,-5.830704033804728,-35.24296618382293,Cidade Nova,2017-10-29 04:24:05.073001,300
UberSELECT,-5.830704033804728,-35.24296618382293,Cidade Nova,2017-10-29 04:24:05.874717,840
uberX,-5.843479357363027,-35.23593519836034,Cidade Nova,2017-10-29 04:24:07.370177,360
UberSELECT,-5.843479357363027,-35.23593519836034,Cidade Nova,2017-10-29 04:24:08.525465,600
uberX,-5.827100479666168,-35.23599919337589,Cidade da Esperança,2017-10-29 04:24:10.002228,180
UberSELECT,-5.827100479666168,-35.23599919337589,Cidade da Esperança,2017-10-29 04:24:10.757006,780
uberX,-5.826798496072819,-35.23853819631013,Cidade da Esperança,2017-10-29 04:24:12.263254,300
UberSELECT,-5.826798496072819,-35.23853819631013,Cidade da Esperança,2017-10-29 04:24:13.048409,780
uberX,-5.82571978606879,-35.25047816678261,Felipe Camarão,2017-10-29 04:24:14.503024,360
UberSELECT,-5.82571978606879,-35.25047816678261,Felipe Camarão,2017-10-29 04:24:15.284592,720
uberX,-5.829860302919998,-35.261995013718305,Felipe Camarão,2017-10-29 04:24:16.788354,540
UberSELECT,-5.829860302919998,-35.261995013718305,Felipe Camarão,2017-10-29 04:24:17.507143,660
uberX,-5.843826351673422,-35.265781593937575,Guarapes,2017-10-29 04:24:19.075546,600
UberSELECT,-5.843826351673422,-35.265781593937575,Guarapes,2017-10-29 04:24:19.822196,900
uberX,-5.840471912134335,-35.249632756501924,Guarapes,2017-10-29 04:24:21.343636,540
UberSELECT,-5.840471912134335,-35.249632756501924,Guarapes,2017-10-29 04:24:22.183917,960
uberX,-5.8608877455365676,-35.245023161926454,Pitimbu,2017-10-29 04:28:31.950609,180
UberSELECT,-5.8608877455365676,-35.245023161926454,Pitimbu,2017-10-29 04:28:32.692424,660
uberX,-5.8639988274484205,-35.24179359705116,Pitimbu,2017-10-29 04:28:34.144754,180
UberSELECT,-5.8639988274484205,-35.24179359705116,Pitimbu,2017-10-29 04:28:34.919282,660
uberX,-5.850201787622638,-35.24711822980225,Planalto,2017-10-29 04:28:36.417535,300
UberSELECT,-5.850201787622638,-35.24711822980225,Planalto,2017-10-29 04:28:37.193948,600
uberX,-5.857550200968529,-35.25808877271367,Planalto,2017-10-29 04:28:38.727135,360
UberSELECT,-5.857550200968529,-35.25808877271367,Planalto,2017-10-29 04:28:39.574899,480
uberX,-5.881836849445301,-35.1774777137052,Ponta Negra,2017-10-29 04:28:41.099196,180
uberX,-5.887895763726814,-35.162519197341524,Ponta Negra,2017-10-29 04:28:43.276866,480
uberX,-5.872714054362794,-35.20905862858332,Neópolis,2017-10-29 04:28:45.717265,240
UberSELECT,-5.872714054362794,-35.20905862858332,Neópolis,2017-10-29 04:28:46.496697,540
uberX,-5.861577004942769,-35.2097302311111,Neópolis,2017-10-29 04:28:48.072549,240
UberSELECT,-5.861577004942769,-35.2097302311111,Neópolis,2017-10-29 04:28:48.832889,540
uberX,-5.8456349362258075,-35.201209073274306,Capim Macio,2017-10-29 04:28:50.333397,240
UberSELECT,-5.8456349362258075,-35.201209073274306,Capim Macio,2017-10-29 04:28:51.107421,660
uberX,-5.862713939033056,-35.19775738275367,Capim Macio,2017-10-29 04:28:52.705495,180
UberSELECT,-5.862713939033056,-35.19775738275367,Capim Macio,2017-10-29 04:28:53.463912,600
uberX,-5.726396296504603,-35.27701710752044,Lagoa Azul,2017-10-29 04:28:54.992820,480
UberSELECT,-5.726396296504603,-35.27701710752044,Lagoa Azul,2017-10-29 04:28:56.066467,600
uberX,-5.717983972338864,-35.27069720980327,Lagoa Azul,2017-10-29 04:28:58.025573,360
uberX,-5.729210925752283,-35.24002261248085,Pajuçara,2017-10-29 04:29:00.268990,480
uberX,-5.742248398540077,-35.24248097867901,Pajuçara,2017-10-29 04:29:02.595125,300
UberSELECT,-5.742248398540077,-35.24248097867901,Pajuçara,2017-10-29 04:29:03.358487,540
uberX,-5.805508693395194,-35.210206205790875,Lagoa Seca,2017-10-29 04:29:04.822510,300
UberSELECT,-5.805508693395194,-35.210206205790875,Lagoa Seca,2017-10-29 04:29:05.560536,240
uberX,-5.8068925264989595,-35.2109395377566,Lagoa Seca,2017-10-29 04:29:07.127127,240
UberSELECT,-5.8068925264989595,-35.2109395377566,Lagoa Seca,2017-10-29 04:29:07.878123,240
uberX,-5.794537709758849,-35.20908590589264,Barro Vermelho,2017-10-29 04:29:09.396355,240
UberSELECT,-5.794537709758849,-35.20908590589264,Barro Vermelho,2017-10-29 04:29:10.143847,360
uberX,-5.7969224707559635,-35.210198307652085,Barro Vermelho,2017-10-29 04:29:11.652452,240
UberSELECT,-5.7969224707559635,-35.210198307652085,Barro Vermelho,2017-10-29 04:29:12.380595,360
uberX,-5.849865451081251,-35.209259295735635,Candelária,2017-10-29 04:29:13.849755,120
UberSELECT,-5.849865451081251,-35.209259295735635,Candelária,2017-10-29 04:29:14.596143,660
uberX,-5.830277917541823,-35.22967444837115,Candelária,2017-10-29 04:29:16.058815,240
UberSELECT,-5.830277917541823,-35.22967444837115,Candelária,2017-10-29 04:29:16.833281,1080
uberX,-5.780304214763532,-35.197757771692096,Praia do Meio,2017-10-29 04:29:18.306251,300
UberSELECT,-5.780304214763532,-35.197757771692096,Praia do Meio,2017-10-29 04:29:19.173069,480
uberX,-5.781745616679711,-35.19249011081553,Praia do Meio,2017-10-29 04:29:20.642510,360
UberSELECT,-5.781745616679711,-35.19249011081553,Praia do Meio,2017-10-29 04:29:21.542116,600
uberX,-5.774083879202176,-35.203299506374414,Rocas,2017-10-29 04:29:23.229196,300
UberSELECT,-5.774083879202176,-35.203299506374414,Rocas,2017-10-29 04:29:23.991382,600
uberX,-5.778190933618302,-35.19840091655919,Rocas,2017-10-29 04:29:25.464462,120
UberSELECT,-5.778190933618302,-35.19840091655919,Rocas,2017-10-29 04:29:26.204891,540
uberX,-5.7671970006563775,-35.195825189597045,Santos Reis,2017-10-29 04:29:27.826894,480
uberX,-5.768699427124923,-35.19566253158847,Santos Reis,2017-10-29 04:29:35.089126,420
uberX,-5.738468497123432,-35.2188004000838,Redinha,2017-10-29 04:29:37.328876,600
uberX,-5.7521503134210725,-35.21034927911364,Redinha,2017-10-29 04:29:40.128531,480
uberX,-5.781147400416856,-35.247822819276244,Salinas,2017-10-29 04:29:42.382995,540
UberSELECT,-5.781147400416856,-35.247822819276244,Salinas,2017-10-29 04:29:43.130062,600
uberX,-5.7733891462560045,-35.249258856511894,Salinas,2017-10-29 04:29:44.636212,420
UberSELECT,-5.7733891462560045,-35.249258856511894,Salinas,2017-10-29 04:29:45.366539,600
uberX,-5.767139989166218,-35.263080897340906,Igapó,2017-10-29 04:29:46.866281,180
UberSELECT,-5.767139989166218,-35.263080897340906,Igapó,2017-10-29 04:29:47.607779,420
uberX,-5.766481237226991,-35.2632243774925,Igapó,2017-10-29 04:29:49.097808,180
UberSELECT,-5.766481237226991,-35.2632243774925,Igapó,2017-10-29 04:29:49.842902,420
uberX,-5.731831118072559,-35.28295185074563,Nossa Senhora da Apresentação,2017-10-29 04:29:51.328522,540
uberX,-5.745430922512704,-35.275113326030215,Nossa Senhora da Apresentação,2017-10-29 04:29:53.595650,360
uberX,-5.765091657246201,-35.25866269114488,Potengi,2017-10-29 04:29:55.842460,300
UberSELECT,-5.765091657246201,-35.25866269114488,Potengi,2017-10-29 04:29:56.592978,720
uberX,-5.751228780740237,-35.247171030478555,Potengi,2017-10-29 04:29:58.080848,240
uberX,-5.779215913904483,-35.20175418076022,Ribeira,2017-10-29 04:30:00.318606,120
UberSELECT,-5.779215913904483,-35.20175418076022,Ribeira,2017-10-29 04:30:01.078289,540
uberX,-5.7800048169914655,-35.208659874691186,Ribeira,2017-10-29 04:30:02.555315,240
uberX,-5.785145317234134,-35.208257103802005,Cidade Alta,2017-10-29 04:30:04.850824,240
UberSELECT,-5.785145317234134,-35.208257103802005,Cidade Alta,2017-10-29 04:30:05.644586,540
uberX,-5.786419299610954,-35.20927102842691,Cidade Alta,2017-10-29 04:30:08.126298,180
UberSELECT,-5.786419299610954,-35.20927102842691,Cidade Alta,2017-10-29 04:30:08.855654,540
uberX,-5.798659539541627,-35.2181989896642,Alecrim,2017-10-29 04:30:10.351545,360
UberSELECT,-5.798659539541627,-35.2181989896642,Alecrim,2017-10-29 04:30:11.566849,540
uberX,-5.803056898418578,-35.21698319787814,Alecrim,2017-10-29 04:30:13.058460,360
UberSELECT,-5.803056898418578,-35.21698319787814,Alecrim,2017-10-29 04:30:13.829946,960
uberX,-5.792185715925689,-35.24814678112146,Nordeste,2017-10-29 04:30:15.272921,480
uberX,-5.789572186224813,-35.24040792712512,Nordeste,2017-10-29 04:30:17.960663,540
uberX,-5.804411843162582,-35.22988471305573,Quintas,2017-10-29 04:30:20.262687,360
UberSELECT,-5.804411843162582,-35.22988471305573,Quintas,2017-10-29 04:30:21.085661,540
uberX,-5.801010855476362,-35.229191845261674,Quintas,2017-10-29 04:30:22.593828,420
UberSELECT,-5.801010855476362,-35.229191845261674,Quintas,2017-10-29 04:30:23.403096,540
uberX,-5.809216785885377,-35.242794686789914,Bom Pastor,2017-10-29 04:30:24.879138,300
UberSELECT,-5.809216785885377,-35.242794686789914,Bom Pastor,2017-10-29 04:30:25.612776,540
uberX,-5.805974413383386,-35.23231995591638,Bom Pastor,2017-10-29 04:30:27.293401,360
UberSELECT,-5.805974413383386,-35.23231995591638,Bom Pastor,2017-10-29 04:30:28.067562,600
uberX,-5.8138068347203165,-35.22377666051841,Dix-Sept Rosado,2017-10-29 04:30:29.576174,300
UberSELECT,-5.8138068347203165,-35.22377666051841,Dix-Sept Rosado,2017-10-29 04:30:30.315000,840
uberX,-5.80642436769097,-35.22419297392887,Dix-Sept Rosado,2017-10-29 04:30:31.912826,360
UberSELECT,-5.80642436769097,-35.22419297392887,Dix-Sept Rosado,2017-10-29 04:30:32.659131,900
uberX,-5.820950041174635,-35.22648162388737,Nossa Senhora de Nazaré,2017-10-29 04:30:34.175099,240
UberSELECT,-5.820950041174635,-35.22648162388737,Nossa Senhora de Nazaré,2017-10-29 04:30:34.983303,540
uberX,-5.816511641520622,-35.22803758301401,Nossa Senhora de Nazaré,2017-10-29 04:30:36.417752,240
UberSELECT,-5.816511641520622,-35.22803758301401,Nossa Senhora de Nazaré,2017-10-29 04:30:37.932963,600
uberX,-5.815209067551494,-35.206987108122995,Lagoa Nova,2017-10-29 04:30:39.449421,120
UberSELECT,-5.815209067551494,-35.206987108122995,Lagoa Nova,2017-10-29 04:30:40.215818,780
uberX,-5.8209708906017985,-35.21131026762141,Lagoa Nova,2017-10-29 04:30:41.669857,120
UberSELECT,-5.8209708906017985,-35.21131026762141,Lagoa Nova,2017-10-29 04:30:42.471432,720
uberX,-5.798542686458814,-35.18188456916244,Mãe Luiza,2017-10-29 04:30:44.036722,540
uberX,-5.793971888662324,-35.183021217331486,Mãe Luiza,2017-10-29 04:30:46.248953,540
uberX,-5.8238860510010015,-35.197996498578306,Nova Descoberta,2017-10-29 04:30:48.543044,300
UberSELECT,-5.8238860510010015,-35.197996498578306,Nova Descoberta,2017-10-29 04:30:49.291966,780
uberX,-5.8234789102316915,-35.196628578639235,Nova Descoberta,2017-10-29 04:30:50.909838,300
UberSELECT,-5.8234789102316915,-35.196628578639235,Nova Descoberta,2017-10-29 04:30:51.676686,840
uberX,-5.808721105993984,-35.205505234820826,Tirol,2017-10-29 04:30:53.147821,240
UberSELECT,-5.808721105993984,-35.205505234820826,Tirol,2017-10-29 04:30:53.938309,840
uberX,-5.809018800583272,-35.19861015996377,Tirol,2017-10-29 04:30:55.390801,360
UberSELECT,-5.809018800583272,-35.19861015996377,Tirol,2017-10-29 04:30:56.191793,480
uberX,-5.787688957157562,-35.19722030602525,Petrópolis,2017-10-29 04:30:57.659291,240
UberSELECT,-5.787688957157562,-35.19722030602525,Petrópolis,2017-10-29 04:30:58.417921,600
uberX,-5.783252567320437,-35.19524271302815,Petrópolis,2017-10-29 04:30:59.881001,300
uberX,-5.78842433444451,-35.189552450459544,Areia Preta,2017-10-29 04:31:02.441470,360
UberSELECT,-5.78842433444451,-35.189552450459544,Areia Preta,2017-10-29 04:31:03.205922,420
uberX,-5.786792218830271,-35.189726217293114,Areia Preta,2017-10-29 04:31:04.695416,300
UberSELECT,-5.786792218830271,-35.189726217293114,Areia Preta,2017-10-29 04:31:05.492727,360
uberX,-5.836127723816416,-35.233093741068195,Cidade Nova,2017-10-29 04:31:07.033987,360
uberX,-5.8348397860351,-35.23372820191091,Cidade Nova,2017-10-29 04:31:09.609179,300
uberX,-5.825587181767671,-35.22797198657513,Cidade da Esperança,2017-10-29 04:31:11.904976,360
UberSELECT,-5.825587181767671,-35.22797198657513,Cidade da Esperança,2017-10-29 04:31:12.641760,660
uberX,-5.82766177494931,-35.230480364951774,Cidade da Esperança,2017-10-29 04:31:14.092720,300
uberX,-5.8201342025384415,-35.26535340682224,Felipe Camarão,2017-10-29 04:31:16.923450,240
UberSELECT,-5.8201342025384415,-35.26535340682224,Felipe Camarão,2017-10-29 04:31:17.645244,180
uberX,-5.818577794654633,-35.25212059419872,Felipe Camarão,2017-10-29 04:31:19.339165,300
UberSELECT,-5.818577794654633,-35.25212059419872,Felipe Camarão,2017-10-29 04:31:20.136405,360
UberSELECT,-5.843984695150316,-35.27219985140202,Guarapes,2017-10-29 04:31:21.857331,540
uberX,-5.831432768317516,-35.27863129738482,Guarapes,2017-10-29 04:31:23.552400,480
UberSELECT,-5.831432768317516,-35.27863129738482,Guarapes,2017-10-29 04:31:24.301357,420
uberX,-5.875492174593266,-35.22710902582963,Pitimbu,2017-10-29 04:35:31.905568,180
UberSELECT,-5.875492174593266,-35.22710902582963,Pitimbu,2017-10-29 04:35:32.685289,360
uberX,-5.857526756256864,-35.24629251698668,Pitimbu,2017-10-29 04:35:34.340606,240
UberSELECT,-5.857526756256864,-35.24629251698668,Pitimbu,2017-10-29 04:35:35.113183,300
uberX,-5.8488508457019455,-35.264454818190096,Planalto,2017-10-29 04:35:36.564403,360
UberSELECT,-5.8488508457019455,-35.264454818190096,Planalto,2017-10-29 04:35:37.398161,360
uberX,-5.862008338751015,-35.257237926446614,Planalto,2017-10-29 04:35:38.863396,180
UberSELECT,-5.862008338751015,-35.257237926446614,Planalto,2017-10-29 04:35:39.640553,300
uberX,-5.886761791916158,-35.17975562539337,Ponta Negra,2017-10-29 04:35:41.169691,240
uberX,-5.886898384217784,-35.17785446981236,Ponta Negra,2017-10-29 04:35:43.434414,300
uberX,-5.869787752280409,-35.20867822141318,Neópolis,2017-10-29 04:35:45.752791,240
UberSELECT,-5.869787752280409,-35.20867822141318,Neópolis,2017-10-29 04:35:46.507479,420
uberX,-5.875345822691555,-35.20405259042803,Neópolis,2017-10-29 04:35:47.993291,180
UberSELECT,-5.875345822691555,-35.20405259042803,Neópolis,2017-10-29 04:35:48.740124,540
uberX,-5.846459497556002,-35.20102565724619,Capim Macio,2017-10-29 04:35:50.593131,180
UberSELECT,-5.846459497556002,-35.20102565724619,Capim Macio,2017-10-29 04:35:51.455782,540
uberX,-5.843909611226421,-35.19946716347439,Capim Macio,2017-10-29 04:35:52.980649,180
UberSELECT,-5.843909611226421,-35.19946716347439,Capim Macio,2017-10-29 04:35:53.740740,540
uberX,-5.711368244415891,-35.26061171627193,Lagoa Azul,2017-10-29 04:35:55.225266,360
uberX,-5.731717360814769,-35.26744549848139,Lagoa Azul,2017-10-29 04:35:57.477808,240
UberSELECT,-5.731717360814769,-35.26744549848139,Lagoa Azul,2017-10-29 04:35:58.229865,660
uberX,-5.738080892883524,-35.22829025662933,Pajuçara,2017-10-29 04:35:59.764434,300
UberSELECT,-5.738080892883524,-35.22829025662933,Pajuçara,2017-10-29 04:36:00.529025,360
uberX,-5.723742748007994,-35.23136982554431,Pajuçara,2017-10-29 04:36:02.030465,420
uberX,-5.806665437613888,-35.213310755451324,Lagoa Seca,2017-10-29 04:36:04.348602,180
UberSELECT,-5.806665437613888,-35.213310755451324,Lagoa Seca,2017-10-29 04:36:05.106157,420
uberX,-5.802858619733999,-35.211803084938886,Lagoa Seca,2017-10-29 04:36:06.589527,240
UberSELECT,-5.802858619733999,-35.211803084938886,Lagoa Seca,2017-10-29 04:36:07.369620,480
uberX,-5.805077824658525,-35.20631004346224,Barro Vermelho,2017-10-29 04:36:08.979500,240
uberX,-5.794808336102925,-35.213920082153635,Barro Vermelho,2017-10-29 04:36:11.344673,300
UberSELECT,-5.794808336102925,-35.213920082153635,Barro Vermelho,2017-10-29 04:36:12.083218,1020
uberX,-5.84862306696676,-35.2101870530432,Candelária,2017-10-29 04:36:13.573391,240
UberSELECT,-5.84862306696676,-35.2101870530432,Candelária,2017-10-29 04:36:14.366873,660
uberX,-5.835619400193246,-35.2142140526842,Candelária,2017-10-29 04:36:15.873174,180
UberSELECT,-5.835619400193246,-35.2142140526842,Candelária,2017-10-29 04:36:16.617995,600
uberX,-5.776495478378906,-35.19630425390955,Praia do Meio,2017-10-29 04:36:18.093551,300
uberX,-5.774004142107859,-35.193775767239195,Praia do Meio,2017-10-29 04:36:20.325258,360
uberX,-5.777826131699098,-35.20080777046319,Rocas,2017-10-29 04:36:22.675996,360
uberX,-5.769908225062653,-35.20335175451688,Rocas,2017-10-29 04:36:24.908494,540
uberX,-5.758979683173988,-35.19629670331266,Santos Reis,2017-10-29 04:36:27.243839,480
UberSELECT,-5.758979683173988,-35.19629670331266,Santos Reis,2017-10-29 04:36:27.997502,600
uberX,-5.769715263822286,-35.195910193187906,Santos Reis,2017-10-29 04:36:29.511562,420
uberX,-5.75480604072834,-35.227764714175635,Redinha,2017-10-29 04:36:31.759711,300
UberSELECT,-5.75480604072834,-35.227764714175635,Redinha,2017-10-29 04:36:32.555595,360
uberX,-5.745228908043543,-35.20811399116628,Redinha,2017-10-29 04:36:34.081382,180
UberSELECT,-5.745228908043543,-35.20811399116628,Redinha,2017-10-29 04:36:34.810833,480
uberX,-5.772527818739608,-35.24619289335354,Salinas,2017-10-29 04:36:36.410524,300
UberSELECT,-5.772527818739608,-35.24619289335354,Salinas,2017-10-29 04:36:37.169703,660
uberX,-5.769704342971122,-35.249741116903266,Salinas,2017-10-29 04:36:38.617211,240
UberSELECT,-5.769704342971122,-35.249741116903266,Salinas,2017-10-29 04:36:39.341347,480
uberX,-5.7699405268989405,-35.258994566147535,Igapó,2017-10-29 04:36:40.831638,180
UberSELECT,-5.7699405268989405,-35.258994566147535,Igapó,2017-10-29 04:36:41.571553,480
uberX,-5.7701481950571365,-35.252844556195924,Igapó,2017-10-29 04:36:43.078952,180
UberSELECT,-5.7701481950571365,-35.252844556195924,Igapó,2017-10-29 04:36:43.810808,480
uberX,-5.743098417863316,-35.2782432308785,Nossa Senhora da Apresentação,2017-10-29 04:36:45.295853,420
UberSELECT,-5.743098417863316,-35.2782432308785,Nossa Senhora da Apresentação,2017-10-29 04:36:46.067636,540
uberX,-5.735240056894334,-35.275961018313076,Nossa Senhora da Apresentação,2017-10-29 04:36:47.700976,540
UberSELECT,-5.735240056894334,-35.275961018313076,Nossa Senhora da Apresentação,2017-10-29 04:36:48.472754,600
uberX,-5.737767157548889,-35.253639060466554,Potengi,2017-10-29 04:36:49.939392,240
UberSELECT,-5.737767157548889,-35.253639060466554,Potengi,2017-10-29 04:36:50.711968,480
