UBER_TYPE,LATITUDE,LONGITUDE,NEIGHBORHOOD,REQUEST_TIME,WAIT_TIME
UberSELECT,-5.871542389638829,-35.227916606356274,Pitimbu,2017-11-03 06:50:14.916555,540
uberX,-5.856232741285257,-35.25702838925725,Planalto,2017-11-03 06:50:20.104205,300
uberX,-5.856261357290952,-35.25298687032702,Planalto,2017-11-03 06:50:23.522382,240
uberX,-5.883902079638011,-35.17357611551014,Ponta Negra,2017-11-03 06:50:26.482674,300
UberSELECT,-5.883902079638011,-35.17357611551014,Ponta Negra,2017-11-03 06:50:27.254273,480
uberX,-5.87118432586026,-35.18733697574358,Ponta Negra,2017-11-03 06:50:28.766578,300
UberSELECT,-5.87118432586026,-35.18733697574358,Ponta Negra,2017-11-03 06:50:29.621976,360
uberX,-5.86888644837997,-35.211471982433395,Neópolis,2017-11-03 06:50:31.684106,180
UberSELECT,-5.86888644837997,-35.211471982433395,Neópolis,2017-11-03 06:50:32.889302,360
uberX,-5.866222646938537,-35.200602341534804,Neópolis,2017-11-03 06:50:34.527519,300
UberSELECT,-5.866222646938537,-35.200602341534804,Neópolis,2017-11-03 06:50:35.262241,300
uberX,-5.857787643496814,-35.19720846887531,Capim Macio,2017-11-03 06:50:37.325466,360
UberSELECT,-5.857787643496814,-35.19720846887531,Capim Macio,2017-11-03 06:50:38.074739,420
uberX,-5.849232129560722,-35.201204860169895,Capim Macio,2017-11-03 06:50:39.954166,360
UberSELECT,-5.849232129560722,-35.201204860169895,Capim Macio,2017-11-03 06:50:40.705163,480
uberX,-5.7305386622598835,-35.26313582876631,Lagoa Azul,2017-11-03 06:50:42.724910,360
UberSELECT,-5.7305386622598835,-35.26313582876631,Lagoa Azul,2017-11-03 06:50:43.480367,900
uberX,-5.720952517526002,-35.257494835785366,Lagoa Azul,2017-11-03 06:50:45.054307,300
uberX,-5.723262394916011,-35.24677596319884,Pajuçara,2017-11-03 06:50:48.503854,360
UberSELECT,-5.723262394916011,-35.24677596319884,Pajuçara,2017-11-03 06:50:49.244556,600
uberX,-5.735129293830118,-35.23613644360299,Pajuçara,2017-11-03 06:50:50.724058,540
UberSELECT,-5.735129293830118,-35.23613644360299,Pajuçara,2017-11-03 06:50:51.464235,480
uberX,-5.807726151142448,-35.213054842502856,Lagoa Seca,2017-11-03 06:50:55.256191,300
UberSELECT,-5.807726151142448,-35.213054842502856,Lagoa Seca,2017-11-03 06:50:58.969994,300
uberX,-5.808164852111551,-35.21145027419366,Lagoa Seca,2017-11-03 06:51:06.593854,300
UberSELECT,-5.808164852111551,-35.21145027419366,Lagoa Seca,2017-11-03 06:51:07.676710,360
uberX,-5.793220659687597,-35.2083755547436,Barro Vermelho,2017-11-03 06:51:10.275587,360
UberSELECT,-5.793220659687597,-35.2083755547436,Barro Vermelho,2017-11-03 06:51:11.022094,600
uberX,-5.797601075474161,-35.20826780325219,Barro Vermelho,2017-11-03 06:51:12.503036,360
UberSELECT,-5.797601075474161,-35.20826780325219,Barro Vermelho,2017-11-03 06:51:13.269340,420
uberX,-5.853989394716169,-35.217300212709375,Candelária,2017-11-03 06:51:15.768402,300
UberSELECT,-5.853989394716169,-35.217300212709375,Candelária,2017-11-03 06:51:16.544965,360
uberX,-5.84438452362789,-35.21936605449996,Candelária,2017-11-03 06:51:18.143556,180
UberSELECT,-5.84438452362789,-35.21936605449996,Candelária,2017-11-03 06:51:18.879192,240
uberX,-5.781527119406713,-35.194293605081,Praia do Meio,2017-11-03 06:51:21.181445,240
UberSELECT,-5.781527119406713,-35.194293605081,Praia do Meio,2017-11-03 06:51:21.957602,300
uberX,-5.773773647466262,-35.194126814216105,Praia do Meio,2017-11-03 06:51:23.440746,240
UberSELECT,-5.773773647466262,-35.194126814216105,Praia do Meio,2017-11-03 06:51:24.159211,300
uberX,-5.77605111118583,-35.2004085284487,Rocas,2017-11-03 06:51:26.728874,180
UberSELECT,-5.77605111118583,-35.2004085284487,Rocas,2017-11-03 06:51:27.540254,360
uberX,-5.772470193068307,-35.19820689592057,Rocas,2017-11-03 06:51:35.244522,300
UberSELECT,-5.772470193068307,-35.19820689592057,Rocas,2017-11-03 06:51:36.048003,420
uberX,-5.759047746307644,-35.20360096889597,Santos Reis,2017-11-03 06:51:39.752737,540
UberSELECT,-5.759047746307644,-35.20360096889597,Santos Reis,2017-11-03 06:51:40.510787,540
uberX,-5.761498524641561,-35.19992873591206,Santos Reis,2017-11-03 06:51:42.011049,480
UberSELECT,-5.761498524641561,-35.19992873591206,Santos Reis,2017-11-03 06:51:42.763872,540
uberX,-5.758060361468708,-35.22772061294171,Redinha,2017-11-03 06:51:45.472025,540
UberSELECT,-5.758060361468708,-35.22772061294171,Redinha,2017-11-03 06:51:46.243556,540
uberX,-5.749687524309215,-35.21411755575877,Redinha,2017-11-03 06:51:47.917943,300
UberSELECT,-5.749687524309215,-35.21411755575877,Redinha,2017-11-03 06:51:48.726681,600
uberX,-5.76915294954776,-35.2484574141858,Salinas,2017-11-03 06:51:53.403627,480
UberSELECT,-5.76915294954776,-35.2484574141858,Salinas,2017-11-03 06:51:54.198877,300
uberX,-5.776499665565032,-35.24736649731279,Salinas,2017-11-03 06:51:56.237660,420
UberSELECT,-5.776499665565032,-35.24736649731279,Salinas,2017-11-03 06:51:57.149389,660
uberX,-5.775745177614981,-35.25269844237373,Igapó,2017-11-03 06:52:00.658935,420
UberSELECT,-5.775745177614981,-35.25269844237373,Igapó,2017-11-03 06:52:01.421818,720
uberX,-5.7651753286048875,-35.27403945367347,Igapó,2017-11-03 06:52:02.892293,480
UberSELECT,-5.7651753286048875,-35.27403945367347,Igapó,2017-11-03 06:52:03.654225,840
uberX,-5.762280217436985,-35.27074747980327,Nossa Senhora da Apresentação,2017-11-03 06:52:06.877985,360
UberSELECT,-5.762280217436985,-35.27074747980327,Nossa Senhora da Apresentação,2017-11-03 06:52:08.101510,720
uberX,-5.7587595070533375,-35.27150598821457,Nossa Senhora da Apresentação,2017-11-03 06:52:10.548679,300
UberSELECT,-5.7587595070533375,-35.27150598821457,Nossa Senhora da Apresentação,2017-11-03 06:52:11.457341,720
uberX,-5.760260511683582,-35.23332284784231,Potengi,2017-11-03 06:52:15.279777,660
UberSELECT,-5.760260511683582,-35.23332284784231,Potengi,2017-11-03 06:52:16.803812,660
uberX,-5.761854063916425,-35.258349770023734,Potengi,2017-11-03 06:52:19.673772,420
UberSELECT,-5.761854063916425,-35.258349770023734,Potengi,2017-11-03 06:52:20.798540,540
uberX,-5.781348303370734,-35.20324026651367,Ribeira,2017-11-03 06:52:24.132237,180
UberSELECT,-5.781348303370734,-35.20324026651367,Ribeira,2017-11-03 06:52:25.202930,300
uberX,-5.78059642487901,-35.20801676793883,Ribeira,2017-11-03 06:52:30.048147,240
UberSELECT,-5.78059642487901,-35.20801676793883,Ribeira,2017-11-03 06:52:31.462690,480
uberX,-5.782761914835092,-35.2079812595388,Cidade Alta,2017-11-03 06:52:35.441145,180
UberSELECT,-5.782761914835092,-35.2079812595388,Cidade Alta,2017-11-03 06:52:36.510626,360
uberX,-5.787834285304825,-35.20823298897959,Cidade Alta,2017-11-03 06:52:39.296514,300
UberSELECT,-5.787834285304825,-35.20823298897959,Cidade Alta,2017-11-03 06:52:40.490494,360
uberX,-5.803120458243219,-35.217643605683854,Alecrim,2017-11-03 06:52:44.199511,180
UberSELECT,-5.803120458243219,-35.217643605683854,Alecrim,2017-11-03 06:52:48.263953,240
uberX,-5.799295390023942,-35.22177735324567,Alecrim,2017-11-03 06:52:51.771352,240
UberSELECT,-5.799295390023942,-35.22177735324567,Alecrim,2017-11-03 06:52:53.002032,360
uberX,-5.801932829438515,-35.24201655271985,Nordeste,2017-11-03 06:52:57.506334,240
UberSELECT,-5.801932829438515,-35.24201655271985,Nordeste,2017-11-03 06:52:59.614177,480
uberX,-5.802566128548479,-35.23894116764925,Nordeste,2017-11-03 06:53:02.209277,180
UberSELECT,-5.802566128548479,-35.23894116764925,Nordeste,2017-11-03 06:53:02.944863,420
uberX,-5.791602854762006,-35.2284542617885,Quintas,2017-11-03 06:53:05.866136,480
UberSELECT,-5.791602854762006,-35.2284542617885,Quintas,2017-11-03 06:53:06.629541,540
uberX,-5.795161063540823,-35.22879503915583,Quintas,2017-11-03 06:53:08.924270,600
UberSELECT,-5.795161063540823,-35.22879503915583,Quintas,2017-11-03 06:53:09.727174,720
uberX,-5.812068855728984,-35.23827719676651,Bom Pastor,2017-11-03 06:53:14.004811,540
UberSELECT,-5.812068855728984,-35.23827719676651,Bom Pastor,2017-11-03 06:53:14.751681,540
uberX,-5.804001435424763,-35.2438995571634,Bom Pastor,2017-11-03 06:53:16.222366,720
UberSELECT,-5.804001435424763,-35.2438995571634,Bom Pastor,2017-11-03 06:53:17.000865,420
uberX,-5.810731756826082,-35.232861945991594,Dix-Sept Rosado,2017-11-03 06:53:19.844973,540
UberSELECT,-5.810731756826082,-35.232861945991594,Dix-Sept Rosado,2017-11-03 06:53:20.615179,540
uberX,-5.808920491527156,-35.22697212389097,Dix-Sept Rosado,2017-11-03 06:53:22.124491,480
UberSELECT,-5.808920491527156,-35.22697212389097,Dix-Sept Rosado,2017-11-03 06:53:22.893176,600
uberX,-5.815397267050987,-35.22444249190445,Nossa Senhora de Nazaré,2017-11-03 06:53:26.577863,360
UberSELECT,-5.815397267050987,-35.22444249190445,Nossa Senhora de Nazaré,2017-11-03 06:53:27.389524,360
uberX,-5.817458135835992,-35.23810037046713,Nossa Senhora de Nazaré,2017-11-03 06:53:28.881219,480
UberSELECT,-5.817458135835992,-35.23810037046713,Nossa Senhora de Nazaré,2017-11-03 06:53:29.644652,540
uberX,-5.814556361804136,-35.22036877913067,Lagoa Nova,2017-11-03 06:53:32.269938,240
UberSELECT,-5.814556361804136,-35.22036877913067,Lagoa Nova,2017-11-03 06:53:33.091221,300
uberX,-5.839227996616507,-35.20242477426752,Lagoa Nova,2017-11-03 06:53:34.568949,180
UberSELECT,-5.839227996616507,-35.20242477426752,Lagoa Nova,2017-11-03 06:53:35.314415,480
uberX,-5.794497392101078,-35.188362039615235,Mãe Luiza,2017-11-03 06:53:38.311787,360
UberSELECT,-5.794497392101078,-35.188362039615235,Mãe Luiza,2017-11-03 06:53:39.315277,420
uberX,-5.791085567683997,-35.19366142816612,Mãe Luiza,2017-11-03 06:53:40.850563,240
UberSELECT,-5.791085567683997,-35.19366142816612,Mãe Luiza,2017-11-03 06:53:41.626134,420
uberX,-5.83234006393128,-35.19830273275805,Nova Descoberta,2017-11-03 06:53:43.916429,300
UberSELECT,-5.83234006393128,-35.19830273275805,Nova Descoberta,2017-11-03 06:53:44.783157,540
uberX,-5.817927030377981,-35.19824508090905,Nova Descoberta,2017-11-03 06:53:46.405422,360
UberSELECT,-5.817927030377981,-35.19824508090905,Nova Descoberta,2017-11-03 06:53:47.170429,420
uberX,-5.7935918188788555,-35.20661738425541,Tirol,2017-11-03 06:53:49.673057,420
UberSELECT,-5.7935918188788555,-35.20661738425541,Tirol,2017-11-03 06:53:50.695494,540
uberX,-5.80185250974765,-35.199127390208886,Tirol,2017-11-03 06:53:52.212116,420
UberSELECT,-5.80185250974765,-35.199127390208886,Tirol,2017-11-03 06:53:52.970702,540
uberX,-5.785772873281713,-35.19678382525895,Petrópolis,2017-11-03 06:53:55.059738,180
UberSELECT,-5.785772873281713,-35.19678382525895,Petrópolis,2017-11-03 06:53:55.781318,300
uberX,-5.78171558451002,-35.197112657108235,Petrópolis,2017-11-03 06:53:57.601716,120
UberSELECT,-5.78171558451002,-35.197112657108235,Petrópolis,2017-11-03 06:53:58.495234,240
uberX,-5.79330859475016,-35.18615302712433,Areia Preta,2017-11-03 06:54:00.943670,420
UberSELECT,-5.79330859475016,-35.18615302712433,Areia Preta,2017-11-03 06:54:01.700536,480
uberX,-5.789316851780931,-35.1882928857336,Areia Preta,2017-11-03 06:54:03.321866,180
UberSELECT,-5.789316851780931,-35.1882928857336,Areia Preta,2017-11-03 06:54:04.106210,240
uberX,-5.841348669846484,-35.23387712872208,Cidade Nova,2017-11-03 06:54:06.553876,420
UberSELECT,-5.841348669846484,-35.23387712872208,Cidade Nova,2017-11-03 06:54:07.496468,600
uberX,-5.844021215369568,-35.23900377529125,Cidade Nova,2017-11-03 06:54:09.100575,480
uberX,-5.822206768828631,-35.23376458668288,Cidade da Esperança,2017-11-03 06:54:11.871328,300
UberSELECT,-5.822206768828631,-35.23376458668288,Cidade da Esperança,2017-11-03 06:54:12.620267,480
uberX,-5.823254479556041,-35.23579477209819,Cidade da Esperança,2017-11-03 06:54:14.126102,240
UberSELECT,-5.823254479556041,-35.23579477209819,Cidade da Esperança,2017-11-03 06:54:14.895934,600
uberX,-5.821230820302669,-35.24214592293279,Felipe Camarão,2017-11-03 06:54:16.935818,360
UberSELECT,-5.821230820302669,-35.24214592293279,Felipe Camarão,2017-11-03 06:54:17.964820,600
uberX,-5.8325780892033565,-35.26082323301799,Felipe Camarão,2017-11-03 06:54:19.545903,540
uberX,-5.832146333878037,-35.274907173412124,Guarapes,2017-11-03 06:54:22.867512,600
uberX,-5.828801777906329,-35.26902044939132,Guarapes,2017-11-03 06:54:25.289631,600
uberX,-5.862896640037363,-35.24201351087717,Pitimbu,2017-11-03 06:56:55.603887,300
UberSELECT,-5.862896640037363,-35.24201351087717,Pitimbu,2017-11-03 06:56:56.393774,540
uberX,-5.857699750935636,-35.23770580553632,Pitimbu,2017-11-03 06:56:57.943781,240
UberSELECT,-5.857699750935636,-35.23770580553632,Pitimbu,2017-11-03 06:56:58.697675,480
uberX,-5.849012787281448,-35.25163902290586,Planalto,2017-11-03 06:57:01.196774,240
uberX,-5.856173627592808,-35.252763285748166,Planalto,2017-11-03 06:57:04.238486,300
UberSELECT,-5.856173627592808,-35.252763285748166,Planalto,2017-11-03 06:57:05.307475,780
uberX,-5.882511562743045,-35.195311719059106,Ponta Negra,2017-11-03 06:57:08.647179,420
UberSELECT,-5.882511562743045,-35.195311719059106,Ponta Negra,2017-11-03 06:57:09.552713,540
uberX,-5.880473134244283,-35.17930174959626,Ponta Negra,2017-11-03 06:57:11.625417,120
UberSELECT,-5.880473134244283,-35.17930174959626,Ponta Negra,2017-11-03 06:57:12.599505,300
uberX,-5.863885098199684,-35.2152501736686,Neópolis,2017-11-03 06:57:15.814370,300
UberSELECT,-5.863885098199684,-35.2152501736686,Neópolis,2017-11-03 06:57:16.692894,360
uberX,-5.872584222590511,-35.20435014376442,Neópolis,2017-11-03 06:57:18.211340,360
UberSELECT,-5.872584222590511,-35.20435014376442,Neópolis,2017-11-03 06:57:19.003695,480
uberX,-5.871544466806184,-35.19355669014681,Capim Macio,2017-11-03 06:57:26.451840,420
UberSELECT,-5.871544466806184,-35.19355669014681,Capim Macio,2017-11-03 06:57:27.234996,480
uberX,-5.864950911688832,-35.189952028856695,Capim Macio,2017-11-03 06:57:28.749168,360
UberSELECT,-5.864950911688832,-35.189952028856695,Capim Macio,2017-11-03 06:57:29.532888,360
uberX,-5.716245555521473,-35.2499714451895,Lagoa Azul,2017-11-03 06:57:32.011678,300
UberSELECT,-5.716245555521473,-35.2499714451895,Lagoa Azul,2017-11-03 06:57:32.753362,720
uberX,-5.74619162338162,-35.26362008007936,Lagoa Azul,2017-11-03 06:57:34.252062,360
UberSELECT,-5.74619162338162,-35.26362008007936,Lagoa Azul,2017-11-03 06:57:35.003750,420
uberX,-5.742771425269598,-35.23245372047284,Pajuçara,2017-11-03 06:57:37.524845,300
uberX,-5.739563028260085,-35.24178110354342,Pajuçara,2017-11-03 06:57:39.900212,360
UberSELECT,-5.739563028260085,-35.24178110354342,Pajuçara,2017-11-03 06:57:40.680948,660
uberX,-5.807309938453803,-35.20679800994278,Lagoa Seca,2017-11-03 06:57:43.129119,120
UberSELECT,-5.807309938453803,-35.20679800994278,Lagoa Seca,2017-11-03 06:57:43.920591,360
uberX,-5.8052901868801605,-35.208954441433065,Lagoa Seca,2017-11-03 06:57:45.452104,180
UberSELECT,-5.8052901868801605,-35.208954441433065,Lagoa Seca,2017-11-03 06:57:46.198846,360
uberX,-5.794144057799989,-35.208636190987455,Barro Vermelho,2017-11-03 06:57:49.082278,360
UberSELECT,-5.794144057799989,-35.208636190987455,Barro Vermelho,2017-11-03 06:57:49.825036,420
uberX,-5.7929043489560526,-35.20836402562702,Barro Vermelho,2017-11-03 06:57:51.333746,300
UberSELECT,-5.7929043489560526,-35.20836402562702,Barro Vermelho,2017-11-03 06:57:52.763936,420
uberX,-5.829914568829402,-35.22724074591558,Candelária,2017-11-03 06:57:55.250768,300
UberSELECT,-5.829914568829402,-35.22724074591558,Candelária,2017-11-03 06:57:56.028017,420
uberX,-5.853505279922758,-35.229845309893705,Candelária,2017-11-03 06:57:57.516556,360
UberSELECT,-5.853505279922758,-35.229845309893705,Candelária,2017-11-03 06:57:58.273590,600
uberX,-5.783129957706783,-35.191625768532916,Praia do Meio,2017-11-03 06:58:00.411845,180
UberSELECT,-5.783129957706783,-35.191625768532916,Praia do Meio,2017-11-03 06:58:01.160776,180
uberX,-5.774464970683362,-35.19462118712072,Praia do Meio,2017-11-03 06:58:02.616466,120
UberSELECT,-5.774464970683362,-35.19462118712072,Praia do Meio,2017-11-03 06:58:03.768069,120
uberX,-5.778526796114383,-35.19949702416523,Rocas,2017-11-03 06:58:06.693290,120
UberSELECT,-5.778526796114383,-35.19949702416523,Rocas,2017-11-03 06:58:07.426962,240
uberX,-5.772957917863957,-35.20198422876824,Rocas,2017-11-03 06:58:08.911790,120
UberSELECT,-5.772957917863957,-35.20198422876824,Rocas,2017-11-03 06:58:09.669348,120
uberX,-5.75938623172802,-35.20265478407021,Santos Reis,2017-11-03 06:58:12.570880,360
UberSELECT,-5.75938623172802,-35.20265478407021,Santos Reis,2017-11-03 06:58:13.556050,420
uberX,-5.7612741299382355,-35.197122260887454,Santos Reis,2017-11-03 06:58:15.147474,240
UberSELECT,-5.7612741299382355,-35.197122260887454,Santos Reis,2017-11-03 06:58:15.922095,240
uberX,-5.748561816710078,-35.2055245956534,Redinha,2017-11-03 06:58:19.504302,480
UberSELECT,-5.748561816710078,-35.2055245956534,Redinha,2017-11-03 06:58:20.425912,540
uberX,-5.757301658819855,-35.20617070460041,Redinha,2017-11-03 06:58:21.945951,540
UberSELECT,-5.757301658819855,-35.20617070460041,Redinha,2017-11-03 06:58:22.701127,600
uberX,-5.781087356879255,-35.247176255041275,Salinas,2017-11-03 06:58:30.431664,360
UberSELECT,-5.781087356879255,-35.247176255041275,Salinas,2017-11-03 06:58:31.189979,600
uberX,-5.759947211285051,-35.24474194298353,Salinas,2017-11-03 06:58:32.684108,600
UberSELECT,-5.759947211285051,-35.24474194298353,Salinas,2017-11-03 06:58:33.428615,480
uberX,-5.767272381662224,-35.260976541990836,Igapó,2017-11-03 06:58:35.457361,660
UberSELECT,-5.767272381662224,-35.260976541990836,Igapó,2017-11-03 06:58:36.196529,540
uberX,-5.763407611877022,-35.26916329101239,Igapó,2017-11-03 06:58:37.695749,540
UberSELECT,-5.763407611877022,-35.26916329101239,Igapó,2017-11-03 06:58:38.745873,540
uberX,-5.7470523389504145,-35.27840306257435,Nossa Senhora da Apresentação,2017-11-03 06:58:40.787487,480
UberSELECT,-5.7470523389504145,-35.27840306257435,Nossa Senhora da Apresentação,2017-11-03 06:58:41.531358,660
uberX,-5.7353274259325415,-35.274824768372184,Nossa Senhora da Apresentação,2017-11-03 06:58:43.021429,360
UberSELECT,-5.7353274259325415,-35.274824768372184,Nossa Senhora da Apresentação,2017-11-03 06:58:43.755347,660
uberX,-5.766266452266817,-35.234832951744494,Potengi,2017-11-03 06:58:46.649214,660
UberSELECT,-5.766266452266817,-35.234832951744494,Potengi,2017-11-03 06:58:47.450329,660
uberX,-5.761221462412914,-35.251099975449186,Potengi,2017-11-03 06:58:48.991329,360
UberSELECT,-5.761221462412914,-35.251099975449186,Potengi,2017-11-03 06:58:50.042292,300
uberX,-5.770553507721382,-35.2055707745185,Ribeira,2017-11-03 06:58:52.572211,180
UberSELECT,-5.770553507721382,-35.2055707745185,Ribeira,2017-11-03 06:58:53.400137,240
uberX,-5.781287308019579,-35.2089430954695,Ribeira,2017-11-03 06:58:54.883549,240
UberSELECT,-5.781287308019579,-35.2089430954695,Ribeira,2017-11-03 06:58:55.641819,240
uberX,-5.78359222273054,-35.208236831056425,Cidade Alta,2017-11-03 06:58:57.985710,180
UberSELECT,-5.78359222273054,-35.208236831056425,Cidade Alta,2017-11-03 06:58:58.736304,240
uberX,-5.790385410831652,-35.20792244216796,Cidade Alta,2017-11-03 06:59:00.780357,120
UberSELECT,-5.790385410831652,-35.20792244216796,Cidade Alta,2017-11-03 06:59:01.594305,180
uberX,-5.80477013744314,-35.222489217873104,Alecrim,2017-11-03 06:59:03.772160,240
UberSELECT,-5.80477013744314,-35.222489217873104,Alecrim,2017-11-03 06:59:05.165677,420
